1753,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1756,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1758,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1760,011HO15801,CITRINE,011HO15789,GAINES,011HO15813,INTEREST
1761,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1762,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1763,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1764,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1765,011HO15789,GAINES,011HO15801,CITRINE,011HO15813,INTEREST
1766,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1769,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1771,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1773,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1776,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1777,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1781,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1782,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1784,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1785,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1786,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1788,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1790,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1791,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1792,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1793,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1794,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1795,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1796,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1798,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1801,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1802,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1803,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1804,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1805,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1807,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1809,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1810,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1811,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15789,GAINES
1813,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1814,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1815,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1816,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1817,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1818,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1819,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1820,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1822,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1824,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1828,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1829,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1831,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1832,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1834,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15813,INTEREST
1835,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1837,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1838,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1842,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1844,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1845,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1847,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1848,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1849,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1850,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1851,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1854,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1855,011HO12327,MORRIS,011HO15789,GAINES,011HO12155,ALTUVE
1856,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1858,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1859,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1860,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1861,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1865,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1867,011HO15789,GAINES,011HO15813,INTEREST,011HO12155,ALTUVE
1869,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1870,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1871,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1872,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1874,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1876,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1878,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1879,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1881,011HO15789,GAINES,011HO12155,ALTUVE,011HO15813,INTEREST
1882,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1884,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1885,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1887,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1888,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1889,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1890,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1891,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1893,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1895,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1896,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1898,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1899,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1900,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1901,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1902,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1903,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1904,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1905,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1906,011HO15801,CITRINE,011HO12155,ALTUVE,011HO15789,GAINES
1907,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1908,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1911,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1912,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1915,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1916,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1917,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1918,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1920,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1922,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1923,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1924,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1925,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1927,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1928,011HO15813,INTEREST,011HO15789,GAINES,011HO15801,CITRINE
1933,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1934,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1936,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1937,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
1938,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1942,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1943,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1945,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1946,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1947,011HO15789,GAINES,011HO15813,INTEREST,011HO15801,CITRINE
1949,011HO12155,ALTUVE,011HO15801,CITRINE,011HO15813,INTEREST
1951,011HO12327,MORRIS,011HO15789,GAINES,011HO15813,INTEREST
1953,011HO15813,INTEREST,011HO15789,GAINES,011HO12155,ALTUVE
